scenario_id,sub_experiment_name,model_name,random_seed,train_samples,test_samples,hyperparameters,model_path,train_accuracy,train_f1_weighted,train_f1_macro,train_precision_weighted,train_precision_macro,train_recall_weighted,train_recall_macro,train_top_1_accuracy,train_top_2_accuracy,train_top_3_accuracy,train_top_4_accuracy,train_top_5_accuracy,train_recognition_rate,test_accuracy,test_f1_weighted,test_f1_macro,test_precision_weighted,test_precision_macro,test_recall_weighted,test_recall_macro,test_top_1_accuracy,test_top_2_accuracy,test_top_3_accuracy,test_top_4_accuracy,test_top_5_accuracy,test_recognition_rate
1,Scenario1_F_Video1_Session1 vs Session2,RandomForest,42,60,60,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_scenarios_2025-11-29_143051_early_stop/randomforest_Scenario1_F_Video1_Session1 vs Session2_2025-11-29_143051_seed42_early_stop.pkl,0.9,0.8875,0.8875,0.8857142857142857,0.8857142857142857,0.9,0.9,0.9,0.9166666666666666,0.9333333333333333,0.95,0.9666666666666667,0.9,0.21666666666666667,0.15416666666666667,0.15416666666666667,0.13293650793650794,0.13293650793650794,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.4166666666666667,0.5,0.5166666666666667,0.5666666666666667,0.21666666666666667
1,Scenario1_F_Video1_Session2 vs Session1,RandomForest,42,60,60,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_scenarios_2025-11-29_143051_early_stop/randomforest_Scenario1_F_Video1_Session2 vs Session1_2025-11-29_143051_seed42_early_stop.pkl,0.9,0.8875,0.8875,0.8857142857142857,0.8857142857142857,0.9,0.9,0.9,0.9166666666666666,0.9333333333333333,0.95,0.9666666666666667,0.9,0.2,0.1375,0.1375,0.11349206349206349,0.11349206349206349,0.2,0.2,0.18333333333333332,0.3,0.4,0.4666666666666667,0.48333333333333334,0.16666666666666666
1,Scenario1_F_Video2_Session1 vs Session2,RandomForest,42,61,61,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_scenarios_2025-11-29_143051_early_stop/randomforest_Scenario1_F_Video2_Session1 vs Session2_2025-11-29_143051_seed42_early_stop.pkl,0.8852459016393442,0.872495446265938,0.872495446265938,0.8709016393442623,0.8709016393442623,0.8852459016393442,0.8852459016393442,0.8852459016393442,0.9016393442622951,0.9180327868852459,0.9344262295081968,0.9508196721311475,0.8852459016393442,0.22950819672131148,0.13947436898256568,0.13947436898256568,0.10860655737704918,0.10860655737704918,0.22950819672131148,0.22950819672131148,0.21311475409836064,0.3770491803278688,0.5245901639344263,0.5737704918032787,0.6065573770491803,0.21311475409836064
1,Scenario1_F_Video2_Session2 vs Session1,RandomForest,42,61,61,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_scenarios_2025-11-29_143051_early_stop/randomforest_Scenario1_F_Video2_Session2 vs Session1_2025-11-29_143051_seed42_early_stop.pkl,0.8852459016393442,0.872495446265938,0.872495446265938,0.8709016393442623,0.8709016393442623,0.8852459016393442,0.8852459016393442,0.8852459016393442,0.9016393442622951,0.9180327868852459,0.9344262295081968,0.9508196721311475,0.8852459016393442,0.26229508196721313,0.20856102003642987,0.20856102003642987,0.1878415300546448,0.1878415300546448,0.26229508196721313,0.26229508196721313,0.29508196721311475,0.36065573770491804,0.45901639344262296,0.5737704918032787,0.639344262295082,0.26229508196721313
1,Scenario1_F_Video3_Session1 vs Session2,RandomForest,42,61,61,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_scenarios_2025-11-29_143051_early_stop/randomforest_Scenario1_F_Video3_Session1 vs Session2_2025-11-29_143051_seed42_early_stop.pkl,0.8852459016393442,0.872495446265938,0.872495446265938,0.8709016393442623,0.8709016393442623,0.8852459016393442,0.8852459016393442,0.8852459016393442,0.9016393442622951,0.9180327868852459,0.9344262295081968,0.9508196721311475,0.8852459016393442,0.3114754098360656,0.2304189435336976,0.2304189435336976,0.20150273224043716,0.20150273224043716,0.3114754098360656,0.3114754098360656,0.32786885245901637,0.47540983606557374,0.5245901639344263,0.5901639344262295,0.639344262295082,0.29508196721311475
1,Scenario1_F_Video3_Session2 vs Session1,RandomForest,42,61,61,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_scenarios_2025-11-29_143051_early_stop/randomforest_Scenario1_F_Video3_Session2 vs Session1_2025-11-29_143051_seed42_early_stop.pkl,0.8852459016393442,0.872495446265938,0.872495446265938,0.8709016393442623,0.8709016393442623,0.8852459016393442,0.8852459016393442,0.8852459016393442,0.9016393442622951,0.9180327868852459,0.9344262295081968,0.9508196721311475,0.8852459016393442,0.19672131147540983,0.13205828779599268,0.13205828779599268,0.10860655737704916,0.10860655737704916,0.19672131147540983,0.19672131147540983,0.21311475409836064,0.4098360655737705,0.4918032786885246,0.5409836065573771,0.5901639344262295,0.19672131147540983
1,Scenario1_I_Video1_Session2 vs Session1,RandomForest,42,61,60,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_scenarios_2025-11-29_143051_early_stop/randomforest_Scenario1_I_Video1_Session2 vs Session1_2025-11-29_143051_seed42_early_stop.pkl,0.8852459016393442,0.872495446265938,0.872495446265938,0.8709016393442623,0.8709016393442623,0.8852459016393442,0.8852459016393442,0.8852459016393442,0.9016393442622951,0.9180327868852459,0.9344262295081968,0.9508196721311475,0.8852459016393442,0.1,0.0625,0.0625,0.05293650793650794,0.05293650793650794,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1
1,Scenario1_I_Video2_Session1 vs Session2,RandomForest,42,61,61,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_scenarios_2025-11-29_143051_early_stop/randomforest_Scenario1_I_Video2_Session1 vs Session2_2025-11-29_143051_seed42_early_stop.pkl,0.8852459016393442,0.872495446265938,0.872495446265938,0.8709016393442623,0.8709016393442623,0.8852459016393442,0.8852459016393442,0.8852459016393442,0.9016393442622951,0.9180327868852459,0.9344262295081968,0.9508196721311475,0.8852459016393442,0.2459016393442623,0.15227686703096538,0.15227686703096538,0.12090163934426228,0.12090163934426228,0.2459016393442623,0.2459016393442623,0.22950819672131148,0.45901639344262296,0.5409836065573771,0.639344262295082,0.7213114754098361,0.22950819672131148
1,Scenario1_I_Video2_Session2 vs Session1,RandomForest,42,61,61,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_scenarios_2025-11-29_143051_early_stop/randomforest_Scenario1_I_Video2_Session2 vs Session1_2025-11-29_143051_seed42_early_stop.pkl,0.8852459016393442,0.872495446265938,0.872495446265938,0.8709016393442623,0.8709016393442623,0.8852459016393442,0.8852459016393442,0.8852459016393442,0.9016393442622951,0.9180327868852459,0.9344262295081968,0.9508196721311475,0.8852459016393442,0.3442622950819672,0.27413479052823314,0.27413479052823314,0.2512295081967213,0.2512295081967213,0.3442622950819672,0.3442622950819672,0.3114754098360656,0.4098360655737705,0.4918032786885246,0.5737704918032787,0.5901639344262295,0.3114754098360656
1,Scenario1_I_Video3_Session1 vs Session2,RandomForest,42,61,61,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_scenarios_2025-11-29_143051_early_stop/randomforest_Scenario1_I_Video3_Session1 vs Session2_2025-11-29_143051_seed42_early_stop.pkl,0.8852459016393442,0.872495446265938,0.872495446265938,0.8709016393442623,0.8709016393442623,0.8852459016393442,0.8852459016393442,0.8852459016393442,0.9016393442622951,0.9180327868852459,0.9344262295081968,0.9508196721311475,0.8852459016393442,0.21311475409836064,0.1331511839708561,0.1331511839708561,0.10778688524590163,0.10778688524590163,0.21311475409836064,0.21311475409836064,0.26229508196721313,0.4426229508196721,0.5245901639344263,0.5737704918032787,0.6229508196721312,0.21311475409836064
